"label","penn_element_name","parameter","value","rt","person","condition","type","trial_n","reading_time","itemnum","subject"
"filler","DashedSentence","8","question","1432","Matthew","1_embed","filler","117","423","1039","S[8]"
"filler","DashedSentence","7","physics","1432","Matthew","1_embed","filler","117","419","1039","S[8]"
"filler","DashedSentence","6","controversial","1432","Matthew","1_embed","filler","117","449","1039","S[8]"
"filler","DashedSentence","5","the","1432","Matthew","1_embed","filler","117","397","1039","S[8]"
"filler","DashedSentence","4","when","1432","Matthew","1_embed","filler","117","355","1039","S[8]"
"filler","DashedSentence","3","wondered","1432","Matthew","1_embed","filler","117","454","1039","S[8]"
"filler","DashedSentence","2","scientists","1432","Matthew","1_embed","filler","117","461","1039","S[8]"
"filler","DashedSentence","1","The","1432","Matthew","1_embed","filler","117","380","1039","S[8]"
"filler","grade","Choice","1","1432","Matthew","1_embed","filler","117","NULL","1039","S[8]"
"filler","DashedSentence","19","museum.","1757","Will","1_embed","filler","118","639","1020","S[8]"
"filler","DashedSentence","18","a","1757","Will","1_embed","filler","118","338","1020","S[8]"
"filler","DashedSentence","17","in","1757","Will","1_embed","filler","118","347","1020","S[8]"
"filler","DashedSentence","16","up","1757","Will","1_embed","filler","118","378","1020","S[8]"
"filler","DashedSentence","15","end","1757","Will","1_embed","filler","118","377","1020","S[8]"
"filler","DashedSentence","14","would","1757","Will","1_embed","filler","118","416","1020","S[8]"
"filler","DashedSentence","13","fun%2C","1757","Will","1_embed","filler","118","365","1020","S[8]"
"filler","DashedSentence","12","for","1757","Will","1_embed","filler","118","378","1020","S[8]"
"filler","DashedSentence","11","made","1757","Will","1_embed","filler","118","429","1020","S[8]"
"filler","DashedSentence","10","had","1757","Will","1_embed","filler","118","514","1020","S[8]"
"filler","DashedSentence","9","potter","1757","Will","1_embed","filler","118","346","1020","S[8]"
"filler","DashedSentence","8","the","1757","Will","1_embed","filler","118","300","1020","S[8]"
"filler","DashedSentence","7","which","1757","Will","1_embed","filler","118","441","1020","S[8]"
"filler","DashedSentence","6","vase%2C","1757","Will","1_embed","filler","118","322","1020","S[8]"
"filler","DashedSentence","5","the","1757","Will","1_embed","filler","118","478","1020","S[8]"
"filler","DashedSentence","4","that","1757","Will","1_embed","filler","118","338","1020","S[8]"
"filler","DashedSentence","3","expected","1757","Will","1_embed","filler","118","471","1020","S[8]"
"filler","DashedSentence","2","one","1757","Will","1_embed","filler","118","433","1020","S[8]"
"filler","DashedSentence","1","No","1757","Will","1_embed","filler","118","451","1020","S[8]"
"filler","grade","Choice","6","1757","Will","1_embed","filler","118","NULL","1020","S[8]"
"filler","DashedSentence","16","popular.","2884","Danni","r_branch","filler","120","371","1066","S[8]"
"filler","DashedSentence","15","so","2884","Danni","r_branch","filler","120","346","1066","S[8]"
"filler","DashedSentence","14","was","2884","Danni","r_branch","filler","120","321","1066","S[8]"
"filler","DashedSentence","13","why","2884","Danni","r_branch","filler","120","387","1066","S[8]"
"filler","DashedSentence","12","about","2884","Danni","r_branch","filler","120","323","1066","S[8]"
"filler","DashedSentence","11","curious","2884","Danni","r_branch","filler","120","356","1066","S[8]"
"filler","DashedSentence","10","was","2884","Danni","r_branch","filler","120","349","1066","S[8]"
"filler","DashedSentence","9","everyone","2884","Danni","r_branch","filler","120","354","1066","S[8]"
"filler","DashedSentence","8","that","2884","Danni","r_branch","filler","120","535","1066","S[8]"
"filler","DashedSentence","7","magazine","2884","Danni","r_branch","filler","120","406","1066","S[8]"
"filler","DashedSentence","6","a","2884","Danni","r_branch","filler","120","358","1066","S[8]"
"filler","DashedSentence","5","and","2884","Danni","r_branch","filler","120","355","1066","S[8]"
"filler","DashedSentence","4","book","2884","Danni","r_branch","filler","120","417","1066","S[8]"
"filler","DashedSentence","3","a","2884","Danni","r_branch","filler","120","664","1066","S[8]"
"filler","DashedSentence","2","bought","2884","Danni","r_branch","filler","120","374","1066","S[8]"
"filler","DashedSentence","1","She","2884","Danni","r_branch","filler","120","384","1066","S[8]"
"filler","grade","Choice","4","2884","Danni","r_branch","filler","120","NULL","1066","S[8]"
"filler","DashedSentence","18","napping.","2543","Tessa","coordinate","filler","121","436","1047","S[8]"
"filler","DashedSentence","17","after","2543","Tessa","coordinate","filler","121","357","1047","S[8]"
"filler","DashedSentence","16","eat","2543","Tessa","coordinate","filler","121","351","1047","S[8]"
"filler","DashedSentence","15","to","2543","Tessa","coordinate","filler","121","392","1047","S[8]"
"filler","DashedSentence","14","preferred","2543","Tessa","coordinate","filler","121","464","1047","S[8]"
"filler","DashedSentence","13","they","2543","Tessa","coordinate","filler","121","622","1047","S[8]"
"filler","DashedSentence","12","drink","2543","Tessa","coordinate","filler","121","381","1047","S[8]"
"filler","DashedSentence","11","to","2543","Tessa","coordinate","filler","121","380","1047","S[8]"
"filler","DashedSentence","10","juice","2543","Tessa","coordinate","filler","121","411","1047","S[8]"
"filler","DashedSentence","9","and","2543","Tessa","coordinate","filler","121","373","1047","S[8]"
"filler","DashedSentence","8","cookies","2543","Tessa","coordinate","filler","121","382","1047","S[8]"
"filler","DashedSentence","7","which","2543","Tessa","coordinate","filler","121","374","1047","S[8]"
"filler","DashedSentence","6","kids","2543","Tessa","coordinate","filler","121","400","1047","S[8]"
"filler","DashedSentence","5","the","2543","Tessa","coordinate","filler","121","358","1047","S[8]"
"filler","DashedSentence","4","asked","2543","Tessa","coordinate","filler","121","332","1047","S[8]"
"filler","DashedSentence","3","teacher","2543","Tessa","coordinate","filler","121","289","1047","S[8]"
"filler","DashedSentence","2","preschool","2543","Tessa","coordinate","filler","121","441","1047","S[8]"
"filler","DashedSentence","1","The","2543","Tessa","coordinate","filler","121","456","1047","S[8]"
"filler","grade","Choice","1","2543","Tessa","coordinate","filler","121","NULL","1047","S[8]"
"filler","DashedSentence","16","her.","1579","Tessa","1_embed","filler","123","362","1044","S[8]"
"filler","DashedSentence","15","give","1579","Tessa","1_embed","filler","123","505","1044","S[8]"
"filler","DashedSentence","14","to","1579","Tessa","1_embed","filler","123","485","1044","S[8]"
"filler","DashedSentence","13","medicine","1579","Tessa","1_embed","filler","123","463","1044","S[8]"
"filler","DashedSentence","12","which","1579","Tessa","1_embed","filler","123","430","1044","S[8]"
"filler","DashedSentence","11","ill%2C","1579","Tessa","1_embed","filler","123","356","1044","S[8]"
"filler","DashedSentence","10","was","1579","Tessa","1_embed","filler","123","327","1044","S[8]"
"filler","DashedSentence","9","who","1579","Tessa","1_embed","filler","123","370","1044","S[8]"
"filler","DashedSentence","8","girl%2C","1579","Tessa","1_embed","filler","123","316","1044","S[8]"
"filler","DashedSentence","7","the","1579","Tessa","1_embed","filler","123","313","1044","S[8]"
"filler","DashedSentence","6","of","1579","Tessa","1_embed","filler","123","370","1044","S[8]"
"filler","DashedSentence","5","parents","1579","Tessa","1_embed","filler","123","357","1044","S[8]"
"filler","DashedSentence","4","the","1579","Tessa","1_embed","filler","123","343","1044","S[8]"
"filler","DashedSentence","3","told","1579","Tessa","1_embed","filler","123","515","1044","S[8]"
"filler","DashedSentence","2","pediatrician","1579","Tessa","1_embed","filler","123","524","1044","S[8]"
"filler","DashedSentence","1","The","1579","Tessa","1_embed","filler","123","420","1044","S[8]"
"filler","grade","Choice","5","1579","Tessa","1_embed","filler","123","NULL","1044","S[8]"
"filler","DashedSentence","20","husband.","2167","Hande","r_branch","filler","124","316","1080","S[8]"
"filler","DashedSentence","19","her","2167","Hande","r_branch","filler","124","349","1080","S[8]"
"filler","DashedSentence","18","met","2167","Hande","r_branch","filler","124","339","1080","S[8]"
"filler","DashedSentence","17","she","2167","Hande","r_branch","filler","124","346","1080","S[8]"
"filler","DashedSentence","16","where","2167","Hande","r_branch","filler","124","366","1080","S[8]"
"filler","DashedSentence","15","France","2167","Hande","r_branch","filler","124","369","1080","S[8]"
"filler","DashedSentence","14","in","2167","Hande","r_branch","filler","124","377","1080","S[8]"
"filler","DashedSentence","13","film","2167","Hande","r_branch","filler","124","522","1080","S[8]"
"filler","DashedSentence","12","studied","2167","Hande","r_branch","filler","124","370","1080","S[8]"
"filler","DashedSentence","11","who","2167","Hande","r_branch","filler","124","396","1080","S[8]"
"filler","DashedSentence","10","friend","2167","Hande","r_branch","filler","124","379","1080","S[8]"
"filler","DashedSentence","9","a","2167","Hande","r_branch","filler","124","402","1080","S[8]"
"filler","DashedSentence","8","by","2167","Hande","r_branch","filler","124","441","1080","S[8]"
"filler","DashedSentence","7","directed","2167","Hande","r_branch","filler","124","347","1080","S[8]"
"filler","DashedSentence","6","was","2167","Hande","r_branch","filler","124","483","1080","S[8]"
"filler","DashedSentence","5","that","2167","Hande","r_branch","filler","124","401","1080","S[8]"
"filler","DashedSentence","4","movie","2167","Hande","r_branch","filler","124","427","1080","S[8]"
"filler","DashedSentence","3","a","2167","Hande","r_branch","filler","124","374","1080","S[8]"
"filler","DashedSentence","2","watched","2167","Hande","r_branch","filler","124","377","1080","S[8]"
"filler","DashedSentence","1","They","2167","Hande","r_branch","filler","124","342","1080","S[8]"
"filler","grade","Choice","6","2167","Hande","r_branch","filler","124","NULL","1080","S[8]"
"filler","DashedSentence","19","to.","1744","Matthew","r_branch","filler","126","381","1036","S[8]"
"filler","DashedSentence","18","sensitive","1744","Matthew","r_branch","filler","126","358","1036","S[8]"
"filler","DashedSentence","17","are","1744","Matthew","r_branch","filler","126","332","1036","S[8]"
"filler","DashedSentence","16","books","1744","Matthew","r_branch","filler","126","385","1036","S[8]"
"filler","DashedSentence","15","most","1744","Matthew","r_branch","filler","126","425","1036","S[8]"
"filler","DashedSentence","14","because","1744","Matthew","r_branch","filler","126","370","1036","S[8]"
"filler","DashedSentence","13","low","1744","Matthew","r_branch","filler","126","446","1036","S[8]"
"filler","DashedSentence","12","very","1744","Matthew","r_branch","filler","126","346","1036","S[8]"
"filler","DashedSentence","11","temperature","1744","Matthew","r_branch","filler","126","404","1036","S[8]"
"filler","DashedSentence","10","indoor","1744","Matthew","r_branch","filler","126","427","1036","S[8]"
"filler","DashedSentence","9","the","1744","Matthew","r_branch","filler","126","331","1036","S[8]"
"filler","DashedSentence","8","kept","1744","Matthew","r_branch","filler","126","403","1036","S[8]"
"filler","DashedSentence","7","library","1744","Matthew","r_branch","filler","126","366","1036","S[8]"
"filler","DashedSentence","6","local","1744","Matthew","r_branch","filler","126","418","1036","S[8]"
"filler","DashedSentence","5","the","1744","Matthew","r_branch","filler","126","454","1036","S[8]"
"filler","DashedSentence","4","what","1744","Matthew","r_branch","filler","126","421","1036","S[8]"
"filler","DashedSentence","3","asked","1744","Matthew","r_branch","filler","126","396","1036","S[8]"
"filler","DashedSentence","2","readers","1744","Matthew","r_branch","filler","126","550","1036","S[8]"
"filler","DashedSentence","1","The","1744","Matthew","r_branch","filler","126","370","1036","S[8]"
"filler","grade","Choice","2","1744","Matthew","r_branch","filler","126","NULL","1036","S[8]"
"filler","DashedSentence","13","tall","3570","Jackson","1_embed","filler","127","413","1087","S[8]"
"filler","DashedSentence","12","stood","3570","Jackson","1_embed","filler","127","383","1087","S[8]"
"filler","DashedSentence","11","herself","3570","Jackson","1_embed","filler","127","385","1087","S[8]"
"filler","DashedSentence","10","of","3570","Jackson","1_embed","filler","127","372","1087","S[8]"
"filler","DashedSentence","9","sculpted","3570","Jackson","1_embed","filler","127","367","1087","S[8]"
"filler","DashedSentence","8","quickly","3570","Jackson","1_embed","filler","127","407","1087","S[8]"
"filler","DashedSentence","7","artist","3570","Jackson","1_embed","filler","127","434","1087","S[8]"
"filler","DashedSentence","6","lonely","3570","Jackson","1_embed","filler","127","430","1087","S[8]"
"filler","DashedSentence","5","the","3570","Jackson","1_embed","filler","127","383","1087","S[8]"
"filler","DashedSentence","4","which","3570","Jackson","1_embed","filler","127","616","1087","S[8]"
"filler","DashedSentence","3","sculpture","3570","Jackson","1_embed","filler","127","456","1087","S[8]"
"filler","DashedSentence","2","glistening","3570","Jackson","1_embed","filler","127","347","1087","S[8]"
"filler","DashedSentence","1","The","3570","Jackson","1_embed","filler","127","443","1087","S[8]"
"filler","grade","Choice","4","3570","Jackson","1_embed","filler","127","NULL","1087","S[8]"
"filler","DashedSentence","14","decided.","4527","Hande","r_branch","filler","129","342","1082","S[8]"
"filler","DashedSentence","13","she","4527","Hande","r_branch","filler","129","314","1082","S[8]"
